"g1id","g2id","y","ix","g1x","g2x"
16,30,4,4,1,0
5,30,3,4,0,0
140,30,5,5,0,0
57,30,4,4,0,0
6,30,5,3,1,0
19,30,5,4,1,0
26,30,5,3,1,0
142,30,4,4,1,0
39,30,5,4,1,0
5,30,4,5,0,0
143,30,4,3,1,0
41,30,5,4,1,0
9,30,4,3,1,0
113,30,5,5,0,0
141,30,6,5,1,0
39,30,4,5,1,0
92,30,4,3,0,0
144,30,3,3,1,0
57,30,3,5,0,0
23,30,3,3,1,0
8,30,3,3,1,0
54,30,4,5,0,0
70,30,5,4,0,0
22,30,5,3,1,0
25,30,3,4,1,0
25,30,3,2,1,0
57,30,4,4,0,0
85,31,4,4,0,1
132,31,3,3,0,1
81,31,5,4,1,1
81,31,4,4,1,1
118,31,3,4,0,1
135,31,4,4,1,1
83,31,3,3,1,1
134,31,5,3,0,1
137,31,4,6,1,1
67,31,4,4,1,1
85,31,4,4,0,1
99,31,3,4,1,1
47,31,3,3,0,1
86,31,3,2,0,1
133,31,4,4,1,1
136,31,4,4,1,1
136,31,4,4,1,1
72,31,5,5,1,1
121,31,5,4,0,1
97,31,3,3,0,1
99,31,3,3,1,1
64,31,4,4,0,1
37,31,3,5,0,1
84,31,4,3,1,1
90,31,4,4,0,1
15,31,5,4,0,1
48,31,5,5,0,1
67,31,4,3,1,1
131,31,4,4,0,1
149,31,6,6,0,1
99,31,3,4,1,1
117,31,3,2,1,1
141,31,3,5,1,1
40,31,3,4,0,1
75,31,5,4,1,1
104,31,3,4,0,1
12,31,4,5,1,1
106,31,5,3,1,1
134,31,6,4,0,1
89,31,4,4,1,1
131,31,5,4,0,1
79,31,3,4,0,1
62,31,6,4,0,1
111,31,4,4,0,1
47,31,4,4,0,1
135,31,3,3,1,1
135,31,2,3,1,1
27,31,5,3,0,1
16,31,4,4,1,1
11,31,4,4,0,1
52,31,5,3,0,1
139,31,3,4,1,1
14,31,4,3,0,1
55,31,4,4,0,1
119,31,3,3,0,1
102,31,6,5,0,1
109,31,6,4,1,1
120,31,5,5,1,1
126,31,4,3,1,1
24,31,3,2,1,1
145,31,4,5,0,1
145,31,4,3,0,1
78,31,5,3,1,1
147,31,4,3,0,1
147,31,5,4,0,1
96,31,5,5,1,1
10,31,2,3,0,1
45,31,4,4,1,1
115,31,4,3,1,1
115,31,5,5,1,1
29,31,3,3,0,1
64,31,5,4,0,1
82,31,5,5,0,1
65,31,3,3,0,1
65,31,3,4,0,1
66,31,3,3,1,1
33,31,6,4,0,1
121,31,6,4,0,1
121,31,5,4,0,1
69,31,4,4,1,1
122,31,3,4,0,1
140,31,4,3,0,1
72,31,5,4,1,1
125,31,5,5,1,1
56,31,3,5,1,1
127,31,5,5,0,1
127,31,3,3,0,1
25,31,3,4,1,1
130,31,4,4,0,1
44,31,4,4,1,1
17,31,5,5,0,1
139,31,4,4,1,1
30,31,5,6,1,1
31,31,6,4,0,1
141,31,3,3,1,1
84,31,5,5,1,1
67,31,4,3,1,1
103,31,5,3,1,1
18,31,5,5,1,1
87,31,3,5,0,1
2,31,3,4,1,1
94,31,4,4,1,1
129,31,3,3,1,1
8,31,4,3,1,1
8,31,4,4,1,1
43,31,2,4,0,1
142,31,3,5,1,1
21,31,4,5,0,1
4,31,2,3,1,1
56,31,3,5,1,1
17,31,5,4,0,1
93,31,5,3,1,1
1,31,3,3,0,1
94,31,5,5,1,1
36,31,5,5,0,1
3,31,4,4,0,1
61,31,5,4,1,1
33,31,4,3,0,1
150,31,5,5,0,1
42,31,4,4,1,1
112,31,3,4,0,1
77,31,6,4,0,1
57,31,4,4,0,1
75,31,5,4,1,1
35,31,5,6,1,1
7,31,2,3,0,1
19,31,5,4,1,1
3,31,4,4,0,1
73,31,4,4,0,1
86,31,5,3,0,1
58,31,4,4,1,1
69,31,3,2,1,1
35,31,5,4,1,1
146,31,5,4,1,1
72,31,5,4,1,1
54,31,5,3,0,1
38,31,4,5,0,1
38,31,4,5,0,1
69,31,5,4,1,1
78,31,4,4,1,1
53,31,3,3,1,1
25,31,3,4,1,1
21,31,3,4,0,1
68,31,3,3,0,1
78,31,4,3,1,1
76,31,6,5,1,1
55,31,4,2,0,1
88,31,3,4,1,1
58,31,4,4,1,1
41,31,4,4,1,1
97,32,5,4,0,0
15,32,3,3,0,0
84,32,4,4,1,0
96,32,3,3,1,0
100,32,3,4,1,0
13,32,3,4,1,0
118,32,5,3,0,0
11,32,4,4,0,0
134,32,5,5,0,0
83,32,4,3,1,0
10,32,4,4,0,0
118,32,5,4,0,0
87,32,4,3,0,0
13,32,3,4,1,0
83,32,5,5,1,0
48,32,5,5,0,0
14,32,3,3,0,0
130,32,3,5,0,0
133,32,6,5,1,0
117,32,3,4,1,0
66,32,4,3,1,0
142,32,4,3,1,0
15,32,3,3,0,0
114,32,4,4,0,0
86,32,4,2,0,0
81,32,4,4,1,0
104,32,5,3,0,0
94,32,4,3,1,0
94,32,5,4,1,0
31,32,4,5,0,0
95,32,6,4,0,0
72,32,5,4,1,0
4,32,3,3,1,0
148,32,4,3,1,0
62,32,4,5,0,0
132,32,4,4,0,0
81,32,4,4,1,0
47,32,4,4,0,0
30,32,4,5,1,0
30,32,3,4,1,0
49,32,5,5,0,0
119,32,5,4,0,0
119,32,4,4,0,0
148,32,4,4,1,0
132,32,5,3,0,0
63,32,2,4,1,0
88,32,5,3,1,0
65,32,4,4,0,0
106,32,5,6,1,0
135,32,5,4,1,0
113,32,5,4,0,0
49,32,5,3,0,0
50,32,5,3,0,0
17,32,4,4,0,0
17,32,4,5,0,0
110,32,3,3,1,0
18,32,5,4,1,0
111,32,4,3,0,0
26,32,2,3,1,0
113,32,3,2,0,0
147,32,5,5,0,0
147,32,5,3,0,0
61,32,4,3,1,0
131,32,5,4,0,0
62,32,3,4,0,0
115,32,5,3,1,0
29,32,5,6,0,0
29,32,3,3,0,0
29,32,5,4,0,0
29,32,5,4,0,0
133,32,4,4,1,0
46,32,3,4,0,0
105,32,4,3,0,0
134,32,5,5,0,0
67,32,4,4,1,0
102,32,5,3,0,0
86,32,5,5,0,0
51,32,4,5,1,0
45,32,4,5,1,0
121,32,5,4,0,0
121,32,5,4,0,0
105,32,5,4,0,0
111,32,4,4,0,0
106,32,4,4,1,0
3,32,4,3,0,0
73,32,4,3,0,0
25,32,5,4,1,0
146,32,5,4,1,0
30,32,4,5,1,0
9,32,5,4,1,0
130,32,3,3,0,0
61,32,5,5,1,0
44,32,5,4,1,0
44,32,5,3,1,0
79,32,4,4,0,0
79,32,3,3,0,0
28,32,3,4,0,0
53,32,3,4,1,0
18,32,5,4,1,0
146,32,4,4,1,0
8,32,5,5,1,0
37,32,5,3,0,0
90,32,4,3,0,0
136,32,5,3,1,0
136,32,5,3,1,0
34,32,4,3,0,0
24,32,4,3,1,0
111,32,5,3,0,0
122,32,4,5,0,0
59,32,3,4,0,0
72,32,4,4,1,0
90,32,5,4,0,0
21,32,3,3,0,0
56,32,3,3,1,0
122,32,7,5,0,0
113,32,4,4,0,0
43,32,4,3,0,0
27,32,3,4,0,0
61,32,3,2,1,0
79,32,4,3,0,0
68,32,4,4,0,0
80,32,5,5,0,0
144,32,3,4,1,0
128,32,5,3,0,0
42,32,4,3,1,0
20,32,3,4,1,0
136,32,5,3,1,0
66,32,5,4,1,0
84,32,4,5,1,0
103,32,3,2,1,0
87,32,4,4,0,0
144,32,4,3,1,0
54,32,5,4,0,0
42,32,5,4,1,0
26,32,4,5,1,0
55,32,4,5,0,0
125,32,5,5,1,0
73,32,4,4,0,0
39,32,6,6,1,0
68,32,5,5,0,0
127,32,6,5,0,0
34,32,5,4,0,0
76,32,3,3,1,0
124,32,2,4,0,0
141,32,4,3,1,0
55,32,5,7,0,0
139,32,4,3,1,0
139,32,6,4,1,0
145,32,5,4,0,0
53,32,4,3,1,0
95,32,6,4,0,0
40,32,2,3,0,0
56,32,4,4,1,0
72,32,4,3,1,0
140,32,4,4,0,0
140,32,5,4,0,0
91,32,4,2,0,0
127,32,5,4,0,0
57,32,2,3,0,0
36,32,4,2,0,0
55,32,5,4,0,0
92,32,5,5,0,0
98,33,3,3,1,0
13,33,3,3,1,0
148,33,3,3,1,0
10,33,4,3,0,0
13,33,4,5,1,0
100,33,4,4,1,0
31,33,4,4,0,0
149,33,3,4,0,0
134,33,2,3,0,0
116,33,4,4,0,0
137,33,3,4,1,0
149,33,4,5,0,0
150,33,4,3,0,0
150,33,5,5,0,0
150,33,5,4,0,0
14,33,2,4,0,0
147,33,6,5,0,0
131,33,3,3,0,0
98,33,4,4,1,0
100,33,5,4,1,0
15,33,6,5,0,0
21,33,5,3,0,0
115,33,5,4,1,0
29,33,5,4,0,0
99,33,5,5,1,0
139,33,4,4,1,0
145,33,4,4,0,0
129,33,4,4,1,0
129,33,5,3,1,0
129,33,4,3,1,0
48,33,3,3,0,0
148,33,4,5,1,0
27,33,5,5,0,0
16,33,5,5,1,0
8,33,3,4,1,0
113,33,4,4,0,0
9,33,5,4,1,0
11,33,4,4,0,0
63,33,4,4,1,0
18,33,5,4,1,0
7,33,3,3,0,0
7,33,4,5,0,0
106,33,4,4,1,0
2,33,3,4,1,0
83,33,4,3,1,0
83,33,3,5,1,0
20,33,4,3,1,0
125,33,4,4,1,0
4,33,5,4,1,0
50,33,6,4,0,0
63,33,4,5,1,0
122,33,4,3,0,0
104,33,4,4,0,0
128,33,4,4,0,0
13,33,4,4,1,0
112,33,5,5,0,0
141,33,3,3,1,0
48,33,4,4,0,0
131,33,5,4,0,0
79,33,3,4,0,0
39,33,3,2,1,0
63,33,4,5,1,0
46,33,5,4,0,0
6,33,4,3,1,0
65,33,4,4,0,0
77,33,4,5,0,0
124,33,4,3,0,0
136,33,3,3,1,0
84,33,4,4,1,0
49,33,4,4,0,0
103,33,5,5,1,0
121,33,5,4,0,0
28,33,3,3,0,0
17,33,3,3,0,0
1,33,4,5,0,0
2,33,4,5,1,0
106,33,4,5,1,0
3,33,3,3,0,0
38,33,3,4,0,0
125,33,4,4,1,0
108,33,4,4,0,0
108,33,4,4,0,0
143,33,5,5,1,0
22,33,5,5,1,0
144,33,5,5,1,0
41,33,6,4,1,0
24,33,2,2,1,0
77,33,5,5,0,0
65,33,4,4,0,0
141,33,4,5,1,0
9,33,6,4,1,0
61,33,3,4,1,0
97,33,3,3,0,0
97,33,3,4,0,0
45,33,5,4,1,0
45,33,4,4,1,0
110,33,4,4,1,0
77,33,4,4,0,0
84,33,4,3,1,0
49,33,5,5,0,0
85,33,6,3,0,0
85,33,5,6,0,0
51,33,5,5,1,0
127,33,3,3,0,0
104,33,4,4,0,0
24,33,2,3,1,0
93,33,3,3,1,0
106,33,4,5,1,0
77,33,4,4,0,0
124,33,5,5,0,0
107,33,4,4,0,0
107,33,4,3,0,0
142,33,5,4,1,0
126,33,4,4,1,0
144,33,4,4,1,0
87,33,4,5,0,0
105,33,4,3,0,0
71,33,4,4,0,0
60,33,5,4,0,0
95,33,5,4,0,0
96,33,4,3,1,0
73,33,5,3,0,0
80,33,4,3,0,0
45,33,4,5,1,0
62,33,4,4,0,0
74,33,4,3,0,0
93,33,3,4,1,0
145,33,6,6,0,0
41,33,5,4,1,0
20,33,6,7,1,0
49,33,4,4,0,0
4,33,5,4,1,0
143,33,5,4,1,0
74,33,5,4,0,0
139,33,5,5,1,0
139,33,4,3,1,0
88,33,4,4,1,0
71,33,4,4,0,0
108,33,4,5,0,0
74,33,5,5,0,0
19,33,3,4,1,0
75,33,3,4,1,0
57,33,2,3,0,0
75,33,5,4,1,0
7,33,4,3,0,0
90,33,3,2,0,0
94,33,5,4,1,0
70,33,4,6,0,0
61,33,3,4,1,0
56,33,5,4,1,0
19,33,2,4,1,0
34,33,6,5,0,0
20,33,4,5,1,0
55,33,5,4,0,0
55,33,5,4,0,0
73,33,5,5,0,0
35,33,4,2,1,0
140,33,3,4,0,0
57,33,5,6,0,0
75,33,5,5,1,0
69,33,3,4,1,0
75,33,4,4,1,0
54,33,4,5,0,0
71,33,4,2,0,0
89,33,4,4,1,0
35,33,5,3,1,0
67,33,5,3,1,0
38,33,4,6,0,0
57,33,3,4,0,0
52,33,4,3,0,0
57,33,4,4,0,0
71,33,3,2,0,0
81,34,5,4,1,1
113,34,5,3,0,1
133,34,4,3,1,1
98,34,4,4,1,1
117,34,5,3,1,1
115,34,4,3,1,1
97,34,6,5,0,1
119,34,4,2,0,1
64,34,4,4,0,1
129,34,4,3,1,1
136,34,3,3,1,1
115,34,4,4,1,1
47,34,3,4,0,1
118,34,4,3,0,1
96,34,4,4,1,1
132,34,4,4,0,1
121,34,4,4,0,1
80,34,3,2,0,1
98,34,5,5,1,1
65,34,3,4,0,1
101,34,3,4,0,1
95,34,4,4,0,1
96,34,4,5,1,1
103,34,4,3,1,1
81,34,5,4,1,1
12,34,3,4,1,1
29,34,5,4,0,1
29,34,4,3,0,1
134,34,5,5,0,1
123,34,5,4,1,1
129,34,4,3,1,1
9,34,5,5,1,1
148,34,5,5,1,1
111,34,3,4,0,1
13,34,4,4,1,1
107,34,5,5,0,1
107,34,4,4,0,1
119,34,4,4,0,1
50,34,4,3,0,1
50,34,4,4,0,1
79,34,6,2,0,1
126,34,3,2,1,1
126,34,3,5,1,1
132,34,5,4,0,1
63,34,4,4,1,1
47,34,4,4,0,1
94,34,4,4,1,1
65,34,3,4,0,1
147,34,3,4,0,1
78,34,4,4,1,1
96,34,4,4,1,1
50,34,5,4,0,1
10,34,5,5,0,1
10,34,6,5,0,1
45,34,5,4,1,1
11,34,5,4,0,1
63,34,4,3,1,1
110,34,6,5,1,1
110,34,5,4,1,1
128,34,2,4,0,1
88,34,4,5,1,1
59,34,4,3,0,1
83,34,5,4,1,1
15,34,5,5,0,1
32,34,4,4,0,1
51,34,5,4,1,1
150,34,4,5,0,1
52,34,3,4,0,1
76,34,5,3,1,1
76,34,6,4,1,1
30,34,5,4,1,1
124,34,4,4,0,1
125,34,3,4,1,1
90,34,5,4,0,1
67,34,3,3,1,1
91,34,3,5,0,1
91,34,3,4,0,1
10,34,5,3,0,1
122,34,5,4,0,1
93,34,4,5,1,1
64,34,3,4,0,1
25,34,4,4,1,1
60,34,3,4,0,1
43,34,3,4,0,1
9,34,5,4,1,1
9,34,5,4,1,1
131,34,5,5,0,1
79,34,4,2,0,1
149,34,3,4,0,1
127,34,5,4,0,1
110,34,4,3,1,1
93,34,3,4,1,1
112,34,4,4,0,1
31,34,6,5,0,1
15,34,5,4,0,1
67,34,4,3,1,1
79,34,5,3,0,1
103,34,5,3,1,1
92,34,3,3,0,1
75,34,4,4,1,1
76,34,5,5,1,1
123,34,5,3,1,1
94,34,5,6,1,1
37,34,5,4,0,1
90,34,4,3,0,1
108,34,5,4,0,1
108,34,6,6,0,1
109,34,3,2,1,1
144,34,4,3,1,1
75,34,4,4,1,1
111,34,3,4,0,1
105,34,2,3,0,1
8,34,5,4,1,1
43,34,4,6,0,1
62,34,5,5,0,1
138,34,4,4,0,1
58,34,3,3,1,1
58,34,2,4,1,1
136,34,3,4,1,1
137,34,5,4,1,1
33,34,3,4,0,1
16,34,3,4,1,1
39,34,3,4,1,1
57,34,5,4,0,1
140,34,6,6,0,1
2,34,5,5,1,1
25,34,4,4,1,1
25,34,4,3,1,1
37,34,4,4,0,1
26,34,4,4,1,1
4,34,5,4,1,1
109,34,4,3,1,1
62,34,5,4,0,1
6,34,5,4,1,1
41,34,4,4,1,1
36,34,5,3,0,1
3,34,3,3,0,1
49,34,5,3,0,1
32,34,3,4,0,1
61,34,6,5,1,1
74,34,5,4,0,1
5,34,4,3,0,1
53,34,3,4,1,1
140,34,4,3,0,1
89,34,5,3,1,1
3,34,4,5,0,1
20,34,4,3,1,1
4,34,5,4,1,1
3,34,3,3,0,1
73,34,6,4,0,1
67,34,4,4,1,1
39,34,2,4,1,1
35,34,3,3,1,1
22,34,5,4,1,1
66,34,4,3,1,1
1,34,5,3,0,1
36,34,4,3,0,1
19,34,4,4,1,1
71,34,4,3,0,1
20,34,4,4,1,1
55,34,5,4,0,1
21,34,3,3,0,1
23,34,6,5,1,1
23,34,4,3,1,1
23,34,5,3,1,1
19,34,5,5,1,1
6,34,5,4,1,1
116,35,4,5,0,0
81,35,4,3,1,0
30,35,5,5,1,0
12,35,5,4,1,0
120,35,4,5,1,0
82,35,3,4,0,0
118,35,5,4,0,0
130,35,6,5,0,0
118,35,4,2,0,0
119,35,3,5,0,0
132,35,4,4,0,0
132,35,5,5,0,0
98,35,4,4,1,0
11,35,4,3,0,0
133,35,6,5,1,0
131,35,3,4,0,0
117,35,4,4,1,0
12,35,6,5,1,0
118,35,4,3,0,0
130,35,4,3,0,0
131,35,3,4,0,0
83,35,4,5,1,0
120,35,3,3,1,0
132,35,5,5,0,0
131,35,3,3,0,0
99,35,4,4,1,0
146,35,3,4,1,0
25,35,3,4,1,0
95,35,3,3,0,0
95,35,3,5,0,0
85,35,3,3,0,0
148,35,4,3,1,0
137,35,4,4,1,0
12,35,5,4,1,0
47,35,3,3,0,0
100,35,3,3,1,0
135,35,5,5,1,0
113,35,3,5,0,0
15,35,5,5,0,0
120,35,5,5,1,0
149,35,4,3,0,0
97,35,5,4,0,0
28,35,2,4,0,0
133,35,5,3,1,0
46,35,5,4,0,0
134,35,3,4,0,0
129,35,4,4,1,0
129,35,5,4,1,0
13,35,4,5,1,0
14,35,3,2,0,0
148,35,4,3,1,0
32,35,4,4,0,0
108,35,2,5,0,0
85,35,3,4,0,0
86,35,4,4,0,0
80,35,5,5,0,0
23,35,4,4,1,0
94,35,3,3,1,0
112,35,4,4,0,0
147,35,3,4,0,0
84,35,4,3,1,0
96,35,5,3,1,0
17,35,4,5,0,0
127,35,4,4,0,0
122,35,3,4,0,0
6,35,4,5,1,0
76,35,5,5,1,0
146,35,4,4,1,0
89,35,3,5,1,0
125,35,3,3,1,0
125,35,3,4,1,0
73,35,4,5,0,0
127,35,5,5,0,0
104,35,4,4,0,0
146,35,2,3,1,0
60,35,4,4,0,0
27,35,5,3,0,0
62,35,3,4,0,0
139,35,4,3,1,0
65,35,3,5,0,0
50,35,4,3,0,0
34,35,4,3,0,0
2,35,3,2,1,0
72,35,6,5,1,0
18,35,3,3,1,0
88,35,4,4,1,0
77,35,4,3,0,0
60,35,3,3,0,0
8,35,5,5,1,0
61,35,4,4,1,0
44,35,4,4,1,0
58,35,4,4,1,0
93,35,4,4,1,0
41,35,4,5,1,0
106,35,5,5,1,0
30,35,3,4,1,0
106,35,5,4,1,0
16,35,4,3,1,0
18,35,4,5,1,0
19,35,5,5,1,0
89,35,3,3,1,0
38,35,4,4,0,0
33,35,5,4,0,0
89,35,3,4,1,0
3,35,3,4,0,0
3,35,4,5,0,0
61,35,4,3,1,0
90,35,4,5,0,0
32,35,6,5,0,0
109,35,3,2,1,0
52,35,6,3,0,0
40,35,3,5,0,0
105,35,4,4,0,0
41,35,4,4,1,0
54,35,4,4,0,0
108,35,3,4,0,0
32,35,5,4,0,0
143,35,4,4,1,0
56,35,5,4,1,0
69,35,3,3,1,0
105,35,4,5,0,0
3,35,4,4,0,0
55,35,4,4,0,0
33,35,4,4,0,0
105,35,4,5,0,0
39,35,4,5,1,0
36,35,3,4,0,0
71,35,3,3,0,0
72,35,5,5,1,0
5,35,4,4,0,0
70,35,5,5,0,0
134,36,3,5,0,1
80,36,4,3,0,1
115,36,3,3,1,1
117,36,4,3,1,1
77,36,3,4,0,1
120,36,4,5,1,1
100,36,5,4,1,1
96,36,3,6,1,1
112,36,3,3,0,1
131,36,4,4,0,1
120,36,3,4,1,1
28,36,3,4,0,1
116,36,5,3,0,1
116,36,4,4,0,1
12,36,2,3,1,1
128,36,5,4,0,1
12,36,3,4,1,1
117,36,5,5,1,1
100,36,4,3,1,1
95,36,4,5,0,1
77,36,3,4,0,1
142,36,4,5,1,1
78,36,3,3,1,1
79,36,6,4,0,1
81,36,5,3,1,1
48,36,5,4,0,1
78,36,3,3,1,1
102,36,5,3,0,1
28,36,4,4,0,1
63,36,4,4,1,1
63,36,5,4,1,1
104,36,5,4,0,1
95,36,2,4,0,1
31,36,5,5,0,1
119,36,4,5,0,1
114,36,5,3,0,1
148,36,4,5,1,1
121,36,3,4,0,1
62,36,3,4,0,1
45,36,5,6,1,1
11,36,3,3,0,1
46,36,5,4,0,1
81,36,5,3,1,1
46,36,3,2,0,1
30,36,5,3,1,1
147,36,3,4,0,1
103,36,4,5,1,1
62,36,4,4,0,1
103,36,3,4,1,1
11,36,4,5,0,1
46,36,5,5,0,1
150,36,4,4,0,1
122,36,4,3,0,1
94,36,4,4,1,1
25,36,3,2,1,1
84,36,3,3,1,1
66,36,4,4,1,1
85,36,3,4,0,1
127,36,3,3,0,1
122,36,4,4,0,1
29,36,4,5,0,1
61,36,3,5,1,1
16,36,5,5,1,1
115,36,4,4,1,1
127,36,3,3,0,1
11,36,3,4,0,1
110,36,4,4,1,1
93,36,5,4,1,1
64,36,4,4,0,1
106,36,2,4,1,1
95,36,3,4,0,1
9,36,3,5,1,1
27,36,4,4,0,1
79,36,5,4,0,1
44,36,3,3,1,1
149,36,5,5,0,1
109,36,4,5,1,1
75,36,3,3,1,1
93,36,4,3,1,1
24,36,5,4,1,1
48,36,3,3,0,1
65,36,4,3,0,1
124,36,4,5,0,1
84,36,4,5,1,1
66,36,4,3,1,1
15,36,5,3,0,1
103,36,3,3,1,1
86,36,4,3,0,1
127,36,2,4,0,1
17,36,3,5,0,1
75,36,3,4,1,1
12,36,4,4,1,1
12,36,2,4,1,1
124,36,2,4,0,1
142,36,5,5,1,1
126,36,5,4,1,1
109,36,4,4,1,1
109,36,3,4,1,1
51,36,4,3,1,1
110,36,5,5,1,1
87,36,5,4,0,1
24,36,5,4,1,1
7,36,3,4,0,1
60,36,5,4,0,1
43,36,5,4,0,1
49,36,5,3,0,1
67,36,4,4,1,1
67,36,5,5,1,1
27,36,4,3,0,1
74,36,3,4,0,1
144,36,3,4,1,1
52,36,4,4,0,1
123,36,3,2,1,1
14,36,4,4,0,1
49,36,5,5,0,1
143,36,5,4,1,1
56,36,4,3,1,1
68,36,3,4,0,1
92,36,4,4,0,1
88,36,5,4,1,1
141,36,4,3,1,1
72,36,3,4,1,1
26,36,4,3,1,1
108,36,4,4,0,1
74,36,4,5,0,1
51,36,5,4,1,1
87,36,4,4,0,1
41,36,4,4,1,1
13,36,4,4,1,1
147,36,3,5,0,1
32,36,4,4,0,1
40,36,5,3,0,1
6,36,3,2,1,1
35,36,4,4,1,1
18,36,4,3,1,1
36,36,3,3,0,1
70,36,5,5,0,1
90,36,4,3,0,1
73,36,5,4,0,1
21,36,5,3,0,1
6,36,3,3,1,1
55,36,3,4,0,1
40,36,6,4,0,1
56,36,4,4,1,1
40,36,5,2,0,1
89,36,4,3,1,1
37,36,4,4,0,1
17,36,4,4,0,1
54,36,4,4,0,1
21,36,4,3,0,1
5,36,5,5,0,1
34,36,4,3,0,1
4,36,4,4,1,1
38,36,5,2,0,1
53,36,5,4,1,1
4,36,4,3,1,1
71,36,5,4,0,1
113,37,3,4,0,1
148,37,3,3,1,1
115,37,3,4,1,1
115,37,4,5,1,1
149,37,4,4,0,1
24,37,3,5,1,1
82,37,3,4,0,1
64,37,5,5,0,1
12,37,5,3,1,1
95,37,3,3,0,1
26,37,5,4,1,1
102,37,5,4,0,1
131,37,4,3,0,1
98,37,4,4,1,1
47,37,4,4,0,1
134,37,5,4,0,1
82,37,4,3,0,1
129,37,4,3,1,1
129,37,4,4,1,1
135,37,3,4,1,1
113,37,3,3,0,1
148,37,5,4,1,1
79,37,3,5,0,1
45,37,5,6,1,1
148,37,5,4,1,1
28,37,6,5,0,1
110,37,4,5,1,1
116,37,4,5,0,1
76,37,5,4,1,1
112,37,4,3,0,1
101,37,2,4,0,1
100,37,5,4,1,1
113,37,3,4,0,1
130,37,4,3,0,1
86,37,4,2,0,1
103,37,3,3,1,1
51,37,5,4,1,1
87,37,3,5,0,1
76,37,5,3,1,1
145,37,4,3,0,1
146,37,4,3,1,1
135,37,4,3,1,1
49,37,5,3,0,1
50,37,5,3,0,1
109,37,4,3,1,1
138,37,3,4,0,1
137,37,5,4,1,1
150,37,4,4,0,1
75,37,3,4,1,1
128,37,3,3,0,1
30,37,6,4,1,1
128,37,4,3,0,1
77,37,6,4,0,1
48,37,6,4,0,1
61,37,4,3,1,1
61,37,3,3,1,1
110,37,5,5,1,1
87,37,3,5,0,1
122,37,4,2,0,1
29,37,4,4,0,1
42,37,4,4,1,1
89,37,4,2,1,1
54,37,3,3,0,1
124,37,6,5,0,1
118,37,4,4,0,1
26,37,5,4,1,1
90,37,5,3,0,1
109,37,4,4,1,1
137,37,5,4,1,1
127,37,3,3,0,1
127,37,3,4,0,1
64,37,4,4,0,1
13,37,4,4,1,1
95,37,4,4,0,1
44,37,4,3,1,1
120,37,5,4,1,1
139,37,5,4,1,1
64,37,4,4,0,1
8,37,3,4,1,1
43,37,4,3,0,1
15,37,5,5,0,1
143,37,5,3,1,1
62,37,5,4,0,1
75,37,3,3,1,1
59,37,4,5,0,1
66,37,4,6,1,1
107,37,5,5,0,1
107,37,6,4,0,1
108,37,4,5,0,1
119,37,5,4,0,1
126,37,4,3,1,1
138,37,4,5,0,1
150,37,5,5,0,1
24,37,3,3,1,1
41,37,5,4,1,1
8,37,3,4,1,1
8,37,3,4,1,1
8,37,3,5,1,1
14,37,6,5,0,1
43,37,3,3,0,1
67,37,4,4,1,1
10,37,4,4,0,1
50,37,5,4,0,1
4,37,2,5,1,1
74,37,4,4,0,1
23,37,5,4,1,1
58,37,3,3,1,1
59,37,3,4,0,1
65,37,4,5,0,1
14,37,4,4,0,1
14,37,5,5,0,1
49,37,6,5,0,1
10,37,3,3,0,1
16,37,4,4,1,1
39,37,4,3,1,1
23,37,5,4,1,1
58,37,4,5,1,1
37,37,5,5,0,1
125,37,5,5,1,1
67,37,4,3,1,1
143,37,5,5,1,1
22,37,5,5,1,1
68,37,4,5,0,1
86,37,5,4,0,1
6,37,4,5,1,1
58,37,2,3,1,1
104,37,5,4,0,1
105,37,3,4,0,1
83,37,4,4,1,1
34,37,4,5,0,1
18,37,4,3,1,1
21,37,5,4,0,1
103,37,5,3,1,1
92,37,3,3,0,1
18,37,4,4,1,1
76,37,4,4,1,1
141,37,3,4,1,1
17,37,4,4,0,1
88,37,5,4,1,1
40,37,4,4,0,1
18,37,3,4,1,1
53,37,5,3,1,1
3,37,5,4,0,1
8,37,3,4,1,1
73,37,5,5,0,1
39,37,4,3,1,1
55,37,3,4,0,1
72,37,6,4,1,1
21,37,6,5,0,1
36,37,4,4,0,1
20,37,4,5,1,1
35,37,5,4,1,1
1,37,3,4,0,1
19,37,5,3,1,1
21,37,5,4,0,1
69,37,5,4,1,1
70,37,2,3,0,1
71,37,4,3,0,1
5,37,6,5,0,1
19,37,5,3,1,1
117,38,3,3,1,1
11,38,5,4,0,1
114,38,4,4,0,1
96,38,5,4,1,1
12,38,5,3,1,1
46,38,4,5,0,1
116,38,4,5,0,1
12,38,6,4,1,1
27,38,3,4,0,1
118,38,3,4,0,1
11,38,6,5,0,1
130,38,3,2,0,1
29,38,4,5,0,1
99,38,4,3,1,1
76,38,5,5,1,1
117,38,4,4,1,1
26,38,6,4,1,1
114,38,3,3,0,1
12,38,6,5,1,1
29,38,4,4,0,1
76,38,5,4,1,1
130,38,5,5,0,1
85,38,4,4,0,1
148,38,4,3,1,1
126,38,4,3,1,1
115,38,6,4,1,1
99,38,3,3,1,1
25,38,4,4,1,1
119,38,2,3,0,1
78,38,5,3,1,1
44,38,4,5,1,1
85,38,4,6,0,1
126,38,4,4,1,1
46,38,2,2,0,1
30,38,5,4,1,1
94,38,4,5,1,1
82,38,4,3,0,1
101,38,4,3,0,1
